date,temp_avg,hum_avg,rainfall,sunshine,wind_velo
2005-04-17,191.7,589.0,90.8,32.3,17.0
2005-04-24,201.2,536.0,59.0,55.5,31.0
2005-05-01,205.5,545.0,18.5,49.6,44.0
2005-05-08,198.8,569.0,236.6,42.4,34.0
2005-05-15,195.5,539.0,4.0,49.8,38.0
2005-05-22,190.0,516.0,0.0,52.4,39.0
2005-05-29,197.3,525.0,10.8,51.2,40.0
2005-06-05,196.2,549.0,30.0,52.2,45.0
2005-06-12,195.2,559.0,53.1,53.5,50.0
2005-06-19,193.1,590.0,24.6,30.7,31.0
2005-06-26,191.7,592.0,98.0,34.6,33.0
2005-07-03,192.5,550.0,0.0,52.9,35.0
2005-07-10,189.9,571.0,12.4,32.6,29.0
2005-07-17,193.5,575.0,108.5,49.3,30.0
2005-07-24,186.8,518.0,0.0,54.9,29.0
2005-07-31,182.8,529.0,0.0,51.9,27.0
2005-08-07,185.5,521.0,4.0,52.8,24.0
2005-08-14,186.3,540.0,0.0,54.6,27.0
2005-08-21,189.8,517.0,0.5,55.2,28.0
2005-08-28,189.4,498.0,0.0,51.8,23.0
2005-09-04,190.6,496.0,0.0,55.2,24.0
2005-09-11,193.9,482.0,0.0,46.6,23.0
2005-09-18,195.0,484.0,0.0,51.8,26.0
2005-09-25,202.8,487.0,0.0,56.0,28.0
2005-10-02,201.8,481.0,15.2,55.0,24.0
2005-10-09,200.9,471.0,0.0,53.0,23.0
2005-10-16,205.3,498.0,4.4,44.8,21.0
2005-10-23,191.6,575.0,37.900000000000006,25.2,16.0
2005-10-30,201.4,532.0,10.6,41.6,18.0
2005-11-06,205.9,494.0,0.0,50.7,19.0
2005-11-13,207.4,478.0,6.7,53.1,17.0
2005-11-20,203.6,512.0,17.0,48.8,21.0
2005-11-27,196.5,552.0,51.0,25.8,13.0
2005-12-04,190.3,599.0,92.10000000000001,26.3,14.0
2005-12-11,195.9,572.0,2.8,27.3,13.0
2005-12-18,188.1,606.0,111.4,12.2,11.0
2005-12-25,190.0,596.0,116.1,18.3,13.0
2006-01-01,185.9,606.0,85.6,17.9,19.0
2006-01-08,187.8,609.0,185.7,25.2,13.0
2006-01-15,190.2,595.0,74.9,36.7,18.0
2006-01-22,193.4,554.0,13.0,22.1,42.0
2006-01-29,188.1,585.0,83.8,14.5,36.0
2006-02-05,190.0,580.0,174.7,34.4,22.0
2006-02-12,191.6,596.0,264.9,45.6,17.0
2006-02-19,191.6,588.0,121.9,40.8,16.0
2006-02-26,187.7,612.0,312.7,28.1,19.0
2006-03-05,185.7,610.0,58.099999999999994,6.699999999999999,22.0
2006-03-12,190.7,568.0,35.800000000000004,28.6,29.0
2006-03-19,192.0,582.0,60.4,30.700000000000003,27.0
2006-03-26,192.9,593.0,73.1,27.8,32.0
2006-04-02,191.0,575.0,167.0,21.0,28.0
2006-04-09,195.1,554.0,54.5,34.8,28.0
2006-04-16,194.5,579.0,51.5,45.6,19.0
2006-04-23,192.7,599.0,17.7,29.4,15.0
2006-04-30,195.5,566.0,55.1,42.8,19.0
2006-05-07,193.2,586.0,34.4,32.7,16.0
2006-05-14,193.7,561.0,138.3,50.1,19.0
2006-05-21,195.0,538.0,0.0,48.9,21.0
2006-05-28,190.2,590.0,38.4,26.4,21.0
2006-06-04,192.8,578.0,17.4,41.3,26.0
2006-06-11,186.1,537.0,0.0,44.4,23.0
2006-06-18,185.7,531.0,0.0,54.2,19.0
2006-06-25,186.7,526.0,0.0,47.7,17.0
2006-07-02,181.8,527.0,0.0,52.699999999999996,20.0
2006-07-09,183.5,537.0,0.0,56.0,24.0
2006-07-16,177.4,514.0,0.0,53.2,19.0
2006-07-23,180.7,537.0,0.0,55.8,25.0
2006-07-30,184.1,529.0,0.0,56.0,24.0
2006-08-06,177.3,520.0,0.0,55.6,27.0
2006-08-13,179.2,495.0,0.0,55.9,24.0
2006-08-20,189.1,521.0,0.0,54.4,32.0
2006-08-27,185.4,493.0,0.0,55.5,27.0
2006-09-03,179.3,496.0,0.0,56.0,30.0
2006-09-10,181.7,491.0,0.0,56.0,29.0
2006-09-17,187.4,485.0,0.0,56.0,29.0
2006-09-24,185.0,475.0,0.0,53.9,25.0
2006-10-01,189.6,478.0,0.0,54.2,24.0
2006-10-08,196.3,464.0,0.0,52.5,29.0
2006-10-15,195.3,463.0,0.0,54.2,26.0
2006-10-22,198.5,473.0,0.0,56.0,34.0
2006-10-29,201.4,460.0,0.0,55.7,32.0
2006-11-05,204.1,459.0,0.0,49.5,26.0
2006-11-12,207.9,471.0,0.0,50.8,25.0
2006-11-19,208.7,473.0,0.0,55.5,30.0
2006-11-26,213.3,467.0,0.0,52.3,30.0
2006-12-03,209.1,494.0,52.1,44.1,21.0
2006-12-10,207.2,514.0,30.7,40.1,17.0
2006-12-17,205.4,536.0,32.1,35.7,16.0
2006-12-24,200.0,562.0,13.799999999999999,17.5,15.0
2006-12-31,196.6,555.0,50.4,19.5,26.0
2007-01-07,201.1,477.0,14.2,42.8,33.0
2007-01-14,202.4,516.0,0.0,48.4,22.0
2007-01-21,197.4,545.0,43.3,38.1,22.0
2007-01-28,196.3,568.0,53.1,30.5,23.0
2007-02-04,190.5,580.0,199.89999999999998,31.4,35.0
2007-02-11,194.3,571.0,76.10000000000001,32.4,31.0
2007-02-18,195.1,573.0,7.4,33.7,22.0
2007-02-25,188.5,607.0,136.1,21.7,20.0
2007-03-04,192.6,585.0,171.4,28.8,35.0
2007-03-11,192.6,574.0,83.6,28.5,44.0
2007-03-18,190.3,575.0,109.5,23.8,22.0
2007-03-25,190.2,582.0,47.8,17.5,25.0
2007-04-01,191.8,599.0,34.2,24.4,21.0
2007-04-08,198.4,574.0,28.6,42.3,29.0
2007-04-15,196.4,578.0,47.900000000000006,39.5,24.0
2007-04-22,192.6,611.0,39.4,30.0,19.0
2007-04-29,192.9,594.0,75.30000000000001,33.1,22.0
2007-05-06,202.5,537.0,0.0,47.4,26.0
2007-05-13,203.4,533.0,0.9,50.0,34.0
2007-05-20,198.9,579.0,12.9,33.599999999999994,28.0
2007-05-27,200.6,543.0,6.8,55.3,33.0
2007-06-03,197.2,573.0,8.7,47.3,34.0
2007-06-10,198.3,542.0,0.0,44.7,31.0
2007-06-17,189.5,515.0,0.0,53.6,27.0
2007-06-24,188.3,562.0,21.4,31.8,22.0
2007-07-01,190.2,567.0,38.2,39.2,26.0
2007-07-08,187.6,540.0,0.0,54.6,32.0
2007-07-15,184.9,537.0,1.4,54.8,33.0
2007-07-22,195.2,533.0,0.0,49.7,40.0
2007-07-29,182.9,514.0,0.0,54.0,27.0
2007-08-05,181.3,509.0,0.0,55.0,33.0
2007-08-12,184.2,517.0,0.0,52.4,31.0
2007-08-19,189.5,509.0,0.0,55.3,32.0
2007-08-26,188.3,514.0,0.0,52.5,33.0
2007-09-02,182.4,503.0,0.0,56.0,30.0
2007-09-09,191.2,498.0,0.0,48.3,30.0
2007-09-16,183.9,480.0,0.0,53.7,33.0
2007-09-23,193.29999999999998,481.0,0.0,54.4,32.0
2007-09-30,194.2,471.0,0.0,52.9,30.0
2007-10-07,196.7,492.0,0.0,53.5,37.0
2007-10-14,202.5,478.0,0.0,53.1,34.0
2007-10-21,202.5,470.0,0.0,53.1,34.0
2007-10-28,205.5,482.0,0.0,48.8,33.0
2007-11-04,196.3,554.0,53.7,30.6,26.0
2007-11-11,201.7,528.0,13.8,41.5,24.0
2007-11-18,203.6,518.0,5.0,42.8,23.0
2007-11-25,203.6,481.0,0.0,50.6,25.0
2007-12-02,204.7,509.0,17.3,44.7,25.0
2007-12-09,197.5,562.0,57.7,35.0,20.0
2007-12-16,199.70000000000002,554.0,4.0,34.9,26.0
2007-12-23,187.8,589.0,73.5,23.2,27.0
2007-12-30,188.8,577.0,57.9,13.6,38.0
2008-01-06,190.2,572.0,74.9,23.5,41.0
2008-01-13,196.2,530.0,17.0,36.6,25.0
2008-01-20,191.6,571.0,28.3,26.1,32.0
2008-01-27,197.2,567.0,85.3,44.5,27.0
2008-02-03,191.4,591.0,79.7,32.1,28.0
2008-02-10,190.2,572.0,56.0,25.8,49.0
2008-02-17,186.9,568.0,25.5,23.4,53.0
2008-02-24,190.1,548.0,0.0,15.5,40.0
2008-03-02,182.9,624.0,114.39999999999999,18.7,21.0
2008-03-09,188.3,595.0,48.1,27.8,17.0
2008-03-16,191.5,592.0,103.5,31.9,19.0
2008-03-23,186.7,601.0,60.0,36.7,18.0
2008-03-30,187.0,613.0,34.9,18.099999999999998,19.0
2008-04-06,189.6,572.0,20.6,29.5,18.0
2008-04-13,191.4,582.0,87.39999999999999,29.6,24.0
2008-04-20,196.2,535.0,0.0,52.2,27.0
2008-04-27,194.2,587.0,28.400000000000002,32.5,22.0
2008-05-04,195.4,571.0,11.3,37.3,23.0
2008-05-11,193.0,542.0,10.8,46.8,23.0
2008-05-18,190.0,511.0,0.0,51.4,24.0
2008-05-25,198.2,517.0,0.0,51.3,26.0
2008-06-01,192.3,528.0,0.0,53.2,24.0
2008-06-08,188.3,518.0,0.0,52.8,21.0
2008-06-15,191.3,551.0,2.8,30.9,29.0
2008-06-22,183.5,520.0,0.0,55.2,27.0
2008-06-29,188.2,548.0,0.9,55.1,29.0
2008-07-06,186.1,511.0,0.0,52.7,25.0
2008-07-13,184.2,510.0,0.0,50.4,31.0
2008-07-20,181.2,511.0,0.0,56.0,28.0
2008-07-27,178.8,505.0,0.0,52.9,23.0
2008-08-03,180.0,516.0,0.0,54.3,31.0
2008-08-10,181.7,508.0,0.0,53.7,31.0
2008-08-17,190.8,521.0,0.0,46.5,29.0
2008-08-24,189.4,509.0,0.0,53.8,31.0
2008-08-31,195.3,511.0,0.0,54.4,29.0
2008-09-07,195.3,498.0,0.0,52.1,29.0
2008-09-14,196.3,496.0,0.0,50.4,34.0
2008-09-21,197.0,476.0,0.0,54.6,26.0
2008-09-28,198.2,467.0,0.0,54.8,34.0
2008-10-05,200.2,481.0,0.0,49.5,31.0
2008-10-12,204.7,487.0,0.0,45.6,38.0
2008-10-19,209.6,478.0,0.0,51.1,28.0
2008-10-26,209.6,489.0,0.0,39.7,26.0
2008-11-02,200.1,548.0,63.0,41.2,28.0
2008-11-09,195.7,580.0,54.1,25.2,22.0
2008-11-16,198.0,567.0,18.1,30.0,20.0
2008-11-23,193.8,598.0,55.8,23.7,19.0
2008-11-30,196.1,587.0,63.2,33.6,23.0
2008-12-07,201.2,532.0,6.5,18.3,22.0
2008-12-14,185.7,612.0,115.9,15.9,21.0
2008-12-21,188.2,600.0,229.0,29.1,22.0
2008-12-28,194.7,553.0,13.9,27.9,23.0
2009-01-04,193.1,570.0,17.4,19.8,21.0
2009-01-11,186.3,586.0,180.89999999999998,25.1,25.0
2009-01-18,186.2,576.0,43.6,26.8,42.0
2009-01-25,191.4,574.0,96.0,41.3,27.0
2009-02-01,187.9,598.0,75.1,27.5,31.0
2009-02-08,182.3,603.0,90.3,19.7,41.0
2009-02-15,188.2,578.0,165.0,28.8,24.0
2009-02-22,185.6,601.0,259.1,32.0,20.0
2009-03-01,184.9,609.0,139.0,21.0,23.0
2009-03-08,189.9,612.0,74.2,20.7,19.0
2009-03-15,196.3,544.0,17.4,48.0,17.0
2009-03-22,198.9,556.0,8.8,36.9,22.0
2009-03-29,198.5,542.0,16.4,46.3,21.0
2009-04-05,193.5,582.0,35.2,24.5,18.0
2009-04-12,206.3,516.0,0.0,49.5,26.0
2009-04-19,201.8,551.0,18.1,38.8,18.0
2009-04-26,195.6,566.0,73.4,35.4,17.0
2009-05-03,198.8,521.0,23.5,53.7,21.0
2009-05-10,198.1,558.0,19.3,40.4,18.0
2009-05-17,189.3,591.0,104.80000000000001,32.1,20.0
2009-05-24,191.2,605.0,115.3,36.6,17.0
2009-05-31,193.7,567.0,120.7,28.0,21.0
2009-06-07,196.7,558.0,54.0,40.6,28.0
2009-06-14,191.9,562.0,43.0,40.6,25.0
2009-06-21,193.1,537.0,12.6,40.2,27.0
2009-06-28,189.0,526.0,0.0,54.7,21.0
2009-07-05,190.5,521.0,0.6,54.1,24.0
2009-07-12,184.7,506.0,0.0,53.4,23.0
2009-07-19,184.6,518.0,0.0,54.7,23.0
2009-07-26,189.4,539.0,0.0,48.3,25.0
2009-08-02,183.1,500.0,0.0,55.0,25.0
2009-08-09,185.4,520.0,0.0,54.5,25.0
2009-08-16,192.1,531.0,0.0,50.0,27.0
2009-08-23,188.2,507.0,0.0,55.8,26.0
2009-08-30,184.29999999999998,486.0,0.0,54.1,25.0
2009-09-06,193.2,479.0,0.0,54.5,24.0
2009-09-13,198.2,478.0,0.0,55.8,28.0
2009-09-20,200.2,482.0,0.0,55.9,30.0
2009-09-27,199.0,452.0,0.0,54.5,27.0
2009-10-04,200.4,452.0,0.0,50.4,28.0
2009-10-11,202.1,465.0,0.0,54.9,32.0
2009-10-18,203.3,456.0,0.0,52.8,29.0
2009-10-25,204.7,483.0,0.0,44.3,32.0
2009-11-01,206.6,436.0,0.0,54.8,30.0
2009-11-08,212.7,436.0,0.0,51.5,37.0
2009-11-15,212.3,472.0,0.0,38.7,31.0
2009-11-22,200.4,523.0,22.1,26.0,26.0
2009-11-29,203.2,513.0,4.6,41.7,28.0
2009-12-06,210.8,489.0,1.0,54.7,22.0
2009-12-13,209.8,486.0,6.5,47.3,24.0
2009-12-20,203.6,504.0,104.1,33.1,24.0
2009-12-27,197.6,559.0,51.800000000000004,31.099999999999998,24.0
2010-01-03,196.8,566.0,63.300000000000004,25.2,26.0
2010-01-10,189.9,588.0,65.8,16.9,30.0
2010-01-17,191.7,556.0,15.7,20.8,43.0
2010-01-24,189.0,582.0,299.8,20.6,24.0
2010-01-31,188.8,593.0,144.8,27.9,25.0
2010-02-07,189.9,604.0,118.89999999999999,33.7,24.0
2010-02-14,196.4,578.0,42.8,36.8,29.0
2010-02-21,193.7,577.0,258.8,37.2,25.0
2010-02-28,195.6,582.0,67.1,22.5,26.0
2010-03-07,197.0,582.0,40.3,36.0,25.0
2010-03-14,198.20000000000002,553.0,73.5,40.2,27.0
2010-03-21,199.2,558.0,39.5,38.7,22.0
2010-03-28,198.9,567.0,152.9,39.5,23.0
2010-04-04,193.0,595.0,47.2,21.5,23.0
2010-04-11,192.3,605.0,116.8,18.5,24.0
2010-04-18,194.4,607.0,79.6,19.7,23.0
2010-04-25,195.5,597.0,65.8,34.1,23.0
2010-05-02,199.2,582.0,105.9,38.2,24.0
2010-05-09,200.9,571.0,50.9,24.0,29.0
2010-05-16,192.2,629.0,188.7,13.3,25.0
2010-05-23,202.0,568.0,94.6,35.7,24.0
2010-05-30,197.8,579.0,37.3,29.8,22.0
2010-06-06,202.1,557.0,18.3,45.3,28.0
2010-06-13,192.2,597.0,63.4,20.4,23.0
2010-06-20,194.3,573.0,8.6,32.7,23.0
2010-06-27,194.4,535.0,0.0,43.5,29.0
2010-07-04,198.4,547.0,1.7,52.2,25.0
2010-07-11,195.1,562.0,28.2,40.4,22.0
2010-07-18,198.2,530.0,11.0,41.5,25.0
2010-07-25,191.9,501.0,0.0,49.2,24.0
2010-08-01,192.5,546.0,94.9,45.3,26.0
2010-08-08,193.4,518.0,0.0,52.6,25.0
2010-08-15,197.6,529.0,2.2,49.7,27.0
2010-08-22,193.5,543.0,0.1,50.6,23.0
2010-08-29,198.0,535.0,13.2,50.4,27.0
2010-09-05,199.7,502.0,0.0,54.1,27.0
2010-09-12,189.2,589.0,27.900000000000002,24.9,22.0
2010-09-19,196.8,545.0,66.7,38.1,26.0
2010-09-26,197.8,559.0,34.699999999999996,35.7,30.0
2010-10-03,205.4,503.0,4.0,50.0,29.0
2010-10-10,196.7,543.0,100.2,26.8,25.0
2010-10-17,194.8,541.0,112.5,32.5,24.0
2010-10-24,201.1,537.0,14.2,36.5,26.0
2010-10-31,201.1,544.0,45.3,32.4,25.0
2010-11-07,193.6,578.0,65.5,24.3,22.0
2010-11-14,205.0,523.0,28.7,45.4,29.0
2010-11-21,207.7,504.0,3.4,47.8,24.0
2010-11-28,201.0,543.0,16.6,29.0,25.0
2010-12-05,190.4,590.0,134.7,25.3,23.0
2010-12-12,190.9,573.0,12.1,9.700000000000001,26.0
2010-12-19,193.3,562.0,30.0,10.2,34.0
2010-12-26,188.8,570.0,60.2,20.6,27.0
2011-01-02,189.6,572.0,39.1,6.5,27.0
2011-01-09,189.7,578.0,43.2,22.4,31.0
2011-01-16,190.6,548.0,51.3,21.4,42.0
2011-01-23,188.4,558.0,29.599999999999998,18.2,36.0
2011-01-30,189.7,572.0,31.2,33.8,31.0
2011-02-06,184.6,579.0,112.3,16.5,33.0
2011-02-13,188.7,577.0,26.7,20.0,27.0
2011-02-20,189.6,557.0,39.8,37.2,34.0
2011-02-27,186.9,574.0,65.9,21.0,33.0
2011-03-06,190.5,560.0,81.7,31.6,32.0
2011-03-13,187.4,593.0,114.7,28.2,25.0
2011-03-20,193.2,571.0,46.8,27.599999999999998,24.0
2011-03-27,187.5,595.0,128.1,32.2,31.0
2011-04-03,188.7,585.0,192.9,22.599999999999998,27.0
2011-04-10,191.6,580.0,82.7,27.7,25.0
2011-04-17,188.5,589.0,114.1,23.2,24.0
2011-04-24,194.5,565.0,163.0,43.1,25.0
2011-05-01,194.7,577.0,124.2,37.1,23.0
2011-05-08,191.9,586.0,45.900000000000006,28.3,20.0
2011-05-15,195.0,579.0,91.0,44.2,24.0
2011-05-22,198.2,536.0,17.9,54.5,25.0
2011-05-29,192.3,525.0,0.0,55.4,24.0
2011-06-05,197.3,538.0,30.8,34.8,30.0
2011-06-12,182.6,522.0,0.0,55.0,24.0
2011-06-19,176.6,504.0,0.0,55.0,25.0
2011-06-26,180.5,520.0,0.0,51.4,26.0
2011-07-03,185.6,533.0,0.5,43.9,26.0
2011-07-10,182.9,522.0,23.7,54.9,27.0
2011-07-17,192.5,536.0,1.5,55.2,28.0
2011-07-24,187.5,537.0,5.5,55.6,27.0
2011-07-31,183.6,502.0,0.0,45.8,31.0
2011-08-07,183.2,511.0,0.0,51.5,28.0
2011-08-14,184.9,523.0,0.0,54.3,26.0
2011-08-21,184.79999999999998,507.0,0.0,55.4,28.0
2011-08-28,183.0,477.0,0.0,54.8,27.0
2011-09-04,187.9,508.0,0.0,51.3,26.0
2011-09-11,188.7,491.0,0.0,52.8,30.0
2011-09-18,192.5,513.0,0.0,52.7,31.0
2011-09-25,192.0,480.0,0.0,56.0,25.0
2011-10-02,191.2,475.0,0.0,55.2,27.0
2011-10-09,189.7,462.0,0.0,51.5,29.0
2011-10-16,196.5,466.0,0.0,53.0,29.0
2011-10-23,204.3,483.0,0.0,55.1,32.0
2011-10-30,207.9,490.0,9.7,54.4,28.0
2011-11-06,198.4,515.0,14.6,33.8,24.0
2011-11-13,194.0,551.0,82.6,33.8,25.0
2011-11-20,198.7,536.0,57.5,43.0,23.0
2011-11-27,199.1,530.0,81.6,44.9,28.0
2011-12-04,200.2,559.0,38.6,32.3,26.0
2011-12-11,193.0,563.0,58.8,24.2,23.0
2011-12-18,193.4,578.0,85.0,29.4,26.0
2011-12-25,193.9,590.0,109.6,23.0,27.0
2012-01-01,194.8,559.0,160.10000000000002,24.7,22.0
2012-01-08,187.6,539.0,0.0,56.0,21.0
2012-01-15,185.5,546.0,72.69999999999999,48.9,25.0
2012-01-22,188.6,544.0,158.4,32.6,29.0
2012-01-29,192.3,514.0,30.2,46.0,41.0
2012-02-05,183.1,557.0,162.3,25.5,26.0
2012-02-12,191.0,528.0,70.3,42.7,29.0
2012-02-19,197.8,483.0,19.8,38.9,23.0
2012-02-26,196.6,498.0,17.6,37.4,24.0
2012-03-04,192.4,515.0,56.2,19.5,24.0
2012-03-11,188.3,543.0,51.9,10.6,32.0
2012-03-18,189.7,551.0,70.1,12.7,41.0
2012-03-25,192.8,505.0,22.7,35.7,25.0
2012-04-01,196.7,484.0,27.1,45.4,43.0
2012-04-08,192.8,516.0,70.1,37.6,25.0
2012-04-15,202.3,471.0,12.5,51.5,26.0
2012-04-22,200.5,486.0,5.3,50.4,26.0
2012-04-29,200.1,475.0,20.4,47.1,25.0
2012-05-06,198.0,500.0,11.1,46.8,26.0
2012-05-13,194.9,478.0,28.0,39.2,25.0
2012-05-20,197.7,528.0,76.0,38.9,26.0
2012-05-27,191.9,425.0,0.0,54.2,29.0
2012-06-03,192.1,463.0,0.4,43.4,26.0
2012-06-10,194.0,496.0,6.5,46.9,28.0
2012-06-17,188.4,468.0,55.3,47.0,26.0
2012-06-24,188.7,460.0,5.9,47.7,27.0
2012-07-01,183.4,446.0,0.0,56.0,24.0
2012-07-08,184.6,447.0,0.0,44.4,26.0
2012-07-15,187.3,448.0,0.0,51.2,25.0
2012-07-22,185.0,449.0,0.0,44.6,26.0
2012-07-29,181.1,420.0,0.0,56.0,28.0
2012-08-05,182.8,431.0,0.0,55.3,30.0
2012-08-12,184.8,421.0,0.0,56.0,29.0
2012-08-19,182.8,403.0,0.0,56.0,29.0
2012-08-26,181.29999999999998,407.0,0.0,55.7,28.0
2012-09-02,187.7,405.0,0.0,47.3,31.0
2012-09-09,189.5,414.0,0.0,56.0,30.0
2012-09-16,191.3,398.0,0.0,54.1,29.0
2012-09-23,195.8,388.0,0.0,56.0,31.0
2012-09-30,196.4,395.0,0.0,54.4,26.0
2012-10-07,201.7,400.0,0.0,51.8,28.0
2012-10-14,206.7,411.0,1.0,53.0,32.0
2012-10-21,207.6,413.0,1.1,52.1,30.0
2012-10-28,207.0,385.0,0.0,54.3,29.0
2012-11-04,211.4,414.0,0.0,46.5,27.0
2012-11-11,213.1,405.0,0.0,50.5,26.0
2012-11-18,210.4,425.0,4.4,43.9,28.0
2012-11-25,201.1,476.0,7.7,29.700000000000003,27.0
2012-12-02,206.0,475.0,47.1,47.2,25.0
2012-12-09,197.7,505.0,41.1,24.6,23.0
2012-12-16,195.1,519.0,20.1,23.4,27.0
2012-12-23,198.1,497.0,65.5,30.3,25.0
2012-12-30,193.6,554.0,43.1,20.1,24.0
2013-01-06,188.4,544.0,58.2,52.6,23.0
2013-01-13,187.7,537.0,18.5,55.5,23.0
2013-01-20,186.0,561.0,166.8,36.6,26.0
2013-01-27,190.4,517.0,68.0,44.9,43.0
2013-02-03,186.2,553.0,163.10000000000002,24.0,27.0
2013-02-10,188.3,528.0,77.5,39.8,29.0
2013-02-17,198.7,476.0,18.8,45.7,24.0
2013-02-24,195.1,509.0,3.8,29.0,24.0
2013-03-03,193.4,501.0,71.0,27.9,24.0
2013-03-10,190.7,526.0,50.199999999999996,13.4,30.0
2013-03-17,187.6,568.0,71.8,13.3,43.0
2013-03-24,192.0,507.0,22.7,29.6,26.0
2013-03-31,197.6,479.0,10.0,45.9,42.0
2013-04-07,192.8,521.0,71.4,36.7,25.0
2013-04-14,200.7,469.0,19.1,52.2,26.0
2013-04-21,202.0,488.0,14.5,50.8,26.0
2013-04-28,199.7,470.0,9.0,48.8,25.0
2013-05-05,198.3,501.0,22.5,45.8,26.0
2013-05-12,194.4,480.0,28.0,41.7,25.0
2013-05-19,197.5,532.0,76.0,33.3,26.0
2013-05-26,192.9,432.0,0.0,54.2,29.0
2013-06-02,193.4,507.0,0.4,40.3,22.0
2013-06-09,196.0,602.0,0.0,29.400000000000002,14.0
2013-06-16,196.0,602.0,0.0,29.400000000000002,14.0
2013-06-23,198.0,586.0,41.5,40.2,12.0
2013-06-30,198.2,560.0,1.0,54.3,22.0
